TRIP_SET,TRIP,SET_NO,TRIP_ID,BOARD_DATE,LATITUDE,LONGITUDE,year,month,Code6600.wgt,Code6600.no,STATION,BOTTOM_TEMPERATURE,DEPTH
S02102007.14,S02102007,14,100024402,2007-10-01 23:00,43.699,-59.4615,2007,10,729.7474607,4643.847477,920,5.895419847,137
S02102007.15,S02102007,15,100024402,2007-10-01 23:00,43.787,-59.54517,2007,10,532.6793395,1109.748624,921,4.022222222,64
S02102007.16,S02102007,16,100024402,2007-10-01 23:00,43.82317,-59.40767,2007,10,515.5759806,937.4108738,919,3.84214876,64
S02102007.17,S02102007,17,100024402,2007-10-01 23:00,43.8445,-59.302,2007,10,368.6744015,790.0165746,917,4.02,70
S02102007.2,S02102007,2,100024402,2007-10-01 23:00,43.46617,-60.241,2007,10,0,0,932,6.993478261,156
S02102007.3,S02102007,3,100024402,2007-10-01 23:00,43.53417,-60.39583,2007,10,0,0,933,4.0088,86
S02102007.4,S02102007,4,100024402,2007-10-01 23:00,43.654,-60.32717,2007,10,0,0,930,5.736065574,60
S02102007.5,S02102007,5,100024402,2007-10-01 23:00,43.6345,-60.18883,2007,10,21.504496,430.0899201,931,4.232283465,70
S02102007.6,S02102007,6,100024402,2007-10-01 23:00,43.62383,-60.06133,2007,10,324.5241732,927.2119235,928,3.763565891,92
S02102007.7,S02102007,7,100024402,2007-10-01 23:00,43.671,-60.0475,2007,10,302.2787088,863.6534538,927,3.845528455,70
S02102007.8,S02102007,8,100024402,2007-10-01 23:00,43.6305,-59.90567,2007,10,1208.621457,4439.833924,925,5.431578947,104
S02102007.9,S02102007,9,100024402,2007-10-01 23:00,43.6885,-59.89233,2007,10,407.0492135,957.7628552,926,4.034453782,77
S02102009.1,S02102009,1,100028838,2009-10-01 23:00,44.5185,-62.24633,2009,10,0,0,533,9.097916667,157
S02102009.11,S02102009,11,100028838,2009-10-01 23:00,44.69767,-61.95367,2009,10,0,0,539,9.033050847,141
S02102009.2,S02102009,2,100028838,2009-10-01 23:00,44.60067,-62.43633,2009,10,0,0,532,7.864705882,128
S02102009.3,S02102009,3,100028838,2009-10-01 23:00,44.6805,-62.53667,2009,10,0,0,235,3.673387097,86
S02102009.4,S02102009,4,100028838,2009-10-01 23:00,44.6985,-62.3895,2009,10,0,0,230,4.272,93
S02102009.5,S02102009,5,100028838,2009-10-01 23:00,44.641,-62.31417,2009,10,0,0,226,8.202307692,130
S02102009.6,S02102009,6,100028838,2009-10-01 23:00,44.67533,-62.24433,2009,10,0,0,225,8.36031746,128
S02102009.9,S02102009,9,100028838,2009-10-01 23:00,44.66833,-62.08033,2009,10,0,0,220,9.068275862,135
S02102014.1,S02102014,1,100044519,2014-10-01 23:00,46.53933,-59.62533,2014,10,170.101169,567.0038966,11,1.583389683,88
S02102014.3,S02102014,3,100044519,2014-10-01 23:00,46.47133,-59.415,2014,10,0,0,14,5.946231746,150
S02102014.4,S02102014,4,100044519,2014-10-01 23:00,46.494,-59.308,2014,10,0,0,203,6.320090361,112
S02102016.10,S02102016,10,100047951,2016-10-01 23:00,45.76117,-58.42817,2016,10,0,0,393,NA,152
S02102016.3,S02102016,3,100047951,2016-10-01 23:00,45.87467,-59.0045,2016,10,0,0,33,NA,159
S02102016.4,S02102016,4,100047951,2016-10-01 23:00,46.02517,-58.95267,2016,10,0,0,31,NA,152
S02102016.5,S02102016,5,100047951,2016-10-01 23:00,45.95883,-58.83,2016,10,0,0,34,NA,161
S02102016.6,S02102016,6,100047951,2016-10-01 23:00,45.8785,-58.77017,2016,10,0,0,507,NA,207
S02102016.7,S02102016,7,100047951,2016-10-01 23:00,45.87583,-58.61183,2016,10,0,0,508,NA,240
S02102016.8,S02102016,8,100047951,2016-10-01 23:00,45.88733,-58.5285,2016,10,0,0,371,NA,207
S02102016.9,S02102016,9,100047951,2016-10-01 23:00,45.73667,-58.562,2016,10,0,0,392,NA,130
S02102017.1,S02102017,1,100050092,2017-10-01 23:00,43.87083,-64.46517,2017,10,0,0,831,5.047646018,115
S02102017.2,S02102017,2,100050092,2017-10-01 23:00,43.97867,-64.26967,2017,10,0,0,623,5.097253153,123
S02102017.3,S02102017,3,100050092,2017-10-01 23:00,44.05617,-64.19317,2017,10,28.67871333,286.7871333,278,4.8898,119
S02102017.4,S02102017,4,100050092,2017-10-01 23:00,44.131,-64.04367,2017,10,0,0,277,4.664137383,113
S02102017.5,S02102017,5,100050092,2017-10-01 23:00,44.19217,-64.01333,2017,10,0,0,272,5.178284956,112
S02102017.6,S02102017,6,100050092,2017-10-01 23:00,44.3875,-63.849,2017,10,0,0,701,5.623729358,81
S02102018.1,S02102018,1,100052306,2018-10-01 23:00,44.37133,-63.59867,2018,10,0,0,267,5.274190654,93
S02102018.2,S02102018,2,100052306,2018-10-01 23:00,44.38583,-63.47117,2018,10,0,0,266,5.372761321,110
S02102018.3,S02102018,3,100052306,2018-10-01 23:00,44.4895,-63.31967,2018,10,0,0,261,4.620489091,86
S02102018.5,S02102018,5,100052306,2018-10-01 23:00,44.51,-62.83717,2018,10,0,0,244,5.250638261,121
S02102018.6,S02102018,6,100052306,2018-10-01 23:00,44.5705,-62.72583,2018,10,0,0,531,4.133270536,110
S02102018.8,S02102018,8,100052306,2018-10-01 23:00,44.51783,-62.69083,2018,10,0,0,240,5.165214815,132
S02112004.1,S02112004,1,100018590,2004-11-01 23:00,43.34833,-61.4005,2004,11,NA,1260.594104,828,3.994315068,77
S02112004.2,S02112004,2,100018590,2004-11-01 23:00,43.42117,-61.32933,2004,11,NA,210.3727226,826,5.136577181,73
S02112004.3,S02112004,3,100018590,2004-11-01 23:00,43.47683,-61.08283,2004,11,NA,0,824,5.690687023,70
S02112004.4,S02112004,4,100018590,2004-11-01 23:00,43.48317,-60.859,2004,11,NA,904.5372522,822,5.285352113,68
S02112004.5,S02112004,5,100018590,2004-11-01 23:00,43.4605,-60.7135,2004,11,NA,788.8425283,819,3.5275,86
S02112004.6,S02112004,6,100018590,2004-11-01 23:00,43.48833,-60.61417,2004,11,NA,470.4329908,818,3.66984252,82
S02112006.1,S02112006,1,100022417,2006-11-01 23:00,44.98067,-59.63433,2006,11,0,0,68,3.203100775,170
S02112006.10,S02112006,10,100022417,2006-11-01 23:00,44.908,-60.426,2006,11,0,0,150,3.045864662,254
S02112006.11,S02112006,11,100022417,2006-11-01 23:00,45.04717,-60.35833,2006,11,0,0,98,3.194573643,75
S02112006.2,S02112006,2,100022417,2006-11-01 23:00,44.85467,-59.71767,2006,11,23.83363491,476.6726981,69,3.259119497,212
S02112006.3,S02112006,3,100022417,2006-11-01 23:00,44.77717,-59.92067,2006,11,52.89227247,1410.460599,305,4.297674419,256
S02112006.4,S02112006,4,100022417,2006-11-01 23:00,44.722,-60.0185,2006,11,0,0,121,3.211510791,209
S02112006.5,S02112006,5,100022417,2006-11-01 23:00,44.7245,-60.17433,2006,11,20.58405961,205.8405961,120,4,199
S02112006.6,S02112006,6,100022417,2006-11-01 23:00,44.58067,-60.29333,2006,11,0,0,147,3.627407407,82
S02112006.7,S02112006,7,100022417,2006-11-01 23:00,44.73767,-60.3495,2006,11,0,0,119,3.100719424,234
S02112006.8,S02112006,8,100022417,2006-11-01 23:00,44.76917,-60.51917,2006,11,414.5156668,1090.830702,149,3.315833333,132
S02112006.9,S02112006,9,100022417,2006-11-01 23:00,44.91183,-60.592,2006,11,0,0,151,3.32516129,223
S02112011.1,S02112011,1,100035977,2011-11-01 23:00,45.0375,-59.60483,2011,11,0,0,66,2.928767123,126
S02112011.10,S02112011,10,100035977,2011-11-01 23:00,45.2885,-59.64133,2011,11,0,0,75,3.194736842,79
S02112011.11,S02112011,11,100035977,2011-11-01 23:00,45.2725,-59.77967,2011,11,66.88913084,334.4456542,74,3.023809524,101
S02112011.12,S02112011,12,100035977,2011-11-01 23:00,45.365,-59.9385,2011,11,0,0,81,3.101626016,156
S02112011.2,S02112011,2,100035977,2011-11-01 23:00,44.9785,-59.42883,2011,11,79.58425104,530.5616736,65,2.92173913,203
S02112011.3,S02112011,3,100035977,2011-11-01 23:00,45.0695,-59.35083,2011,11,57.96382973,289.8191487,56,2.8,163
S02112011.5,S02112011,5,100035977,2011-11-01 23:00,45.01483,-59.214,2011,11,0,0,57,3.009848485,90
S02112011.6,S02112011,6,100035977,2011-11-01 23:00,45.12617,-59.10333,2011,11,0,0,58,3.081666667,81
S02112011.7,S02112011,7,100035977,2011-11-01 23:00,45.244,-59.38467,2011,11,0,0,55,2.907627119,93
S02112011.9,S02112011,9,100035977,2011-11-01 23:00,45.353,-59.454,2011,11,132.2570381,1587.084458,54,3.048739496,137
S02112012.1,S02112012,1,100038659,2012-11-01 23:00,45.36667,-59.70533,2012,11,0,0,76,3.425956757,126
S02112012.10,S02112012,10,100038659,2012-11-01 23:00,45.6035,-58.89167,2012,11,0,0,38,4.927683544,216
S02112012.12,S02112012,12,100038659,2012-11-01 23:00,45.5875,-58.77567,2012,11,0,0,39,3.364971429,119
S02112012.2,S02112012,2,100038659,2012-11-01 23:00,45.3535,-59.45383,2012,11,97.11817501,971.1817501,54,3.680832051,137
S02112012.3,S02112012,3,100038659,2012-11-01 23:00,45.444,-59.5415,2012,11,0,0,77,3.899753425,132
S02112012.4,S02112012,4,100038659,2012-11-01 23:00,45.528,-59.60133,2012,11,21.55544123,215.5544123,78,3.716189189,161
S02112012.5,S02112012,5,100038659,2012-11-01 23:00,45.678,-59.43633,2012,11,0,0,49,4.062522368,181
S02112012.6,S02112012,6,100038659,2012-11-01 23:00,45.75483,-59.27833,2012,11,0,0,50,4.478355844,159
S02112012.7,S02112012,7,100038659,2012-11-01 23:00,45.56917,-59.34567,2012,11,0,0,48,3.600422535,130
S02112012.8,S02112012,8,100038659,2012-11-01 23:00,45.52717,-59.25933,2012,11,0,0,46,3.2955025,124
S02112012.9,S02112012,9,100038659,2012-11-01 23:00,45.61233,-59.12417,2012,11,0,0,47,4.176773684,150
S02122015.1,S02122015,1,100045750,2015-12-01 23:00,44.39217,-59.93067,2015,12,0,0,126,5.953791473,178
S02122015.10,S02122015,10,100045750,2015-12-01 23:00,44.71683,-59.394,2015,12,0,0,342,3.6813664,262
S02122015.11,S02122015,11,100045750,2015-12-01 23:00,44.7615,-59.34033,2015,12,0,0,345,3.611999194,170
S02122015.12,S02122015,12,100045750,2015-12-01 23:00,44.6355,-59.25783,2015,12,0,0,346,3.602799231,141
S02122015.2,S02122015,2,100045750,2015-12-01 23:00,44.27733,-59.94167,2015,12,0,0,127,5.263345763,148
S02122015.3,S02122015,3,100045750,2015-12-01 23:00,44.30367,-59.77667,2015,12,0,0,301,5.166948837,174
S02122015.4,S02122015,4,100045750,2015-12-01 23:00,44.38583,-59.7115,2015,12,0,0,300,6.072487692,152
S02122015.5,S02122015,5,100045750,2015-12-01 23:00,44.58933,-59.75567,2015,12,52.2214846,261.107423,337,5.235398291,86
S02122015.6,S02122015,6,100045750,2015-12-01 23:00,44.62983,-59.67633,2015,12,8320.470674,12588.16596,339,4.601438281,187
S02122015.7,S02122015,7,100045750,2015-12-01 23:00,44.68083,-59.66667,2015,12,2002.60959,4924.449811,336,4.690986667,203
S02122015.9,S02122015,9,100045750,2015-12-01 23:00,44.77233,-59.59883,2015,12,0,0,338,4.508997973,205
S02122017.1,S02122017,1,100050171,2017-12-01 23:00,45.03583,-58.20483,2017,12,0,0,377,2.279218333,101
S02122017.10,S02122017,10,100050171,2017-12-01 23:00,44.95733,-58.0295,2017,12,146.090681,365.2267024,374,2.455252174,112
S02122017.11,S02122017,11,100050171,2017-12-01 23:00,44.97233,-58.13333,2017,12,122.4854688,306.213672,725,2.35012,134
S02122017.12,S02122017,12,100050171,2017-12-01 23:00,44.93783,-58.17567,2017,12,491.3685269,655.1580359,726,2.53489823,81
S02122017.13,S02122017,13,100050171,2017-12-01 23:00,44.88433,-58.20433,2017,12,1343.478616,4001.851197,373,2.247445238,159
S02122017.14,S02122017,14,100050171,2017-12-01 23:00,44.80683,-58.10383,2017,12,303.9309693,1899.568558,368,4.560761261,73
S02122017.15,S02122017,15,100050171,2017-12-01 23:00,44.761,-58.30383,2017,12,0,0,367,3.168792857,77
S02122017.2,S02122017,2,100050171,2017-12-01 23:00,45.06333,-58.12533,2017,12,0,0,378,2.278359677,117
S02122017.3,S02122017,3,100050171,2017-12-01 23:00,45.04067,-57.89167,2017,12,0,0,208,2.42212437,139
S02122017.4,S02122017,4,100050171,2017-12-01 23:00,45.11183,-57.7685,2017,12,86.335467,863.35467,209,4.055394167,154
S02122017.5,S02122017,5,100050171,2017-12-01 23:00,45.23167,-57.7,2017,12,0,0,404,6.270152273,192
S02122017.6,S02122017,6,100050171,2017-12-01 23:00,45.114,-57.60517,2017,12,226.6839162,1416.774476,403,6.475778226,190
S02122017.7,S02122017,7,100050171,2017-12-01 23:00,45.06817,-57.70167,2017,12,484.4031953,1117.853528,506,3.370156667,134
S02122017.8,S02122017,8,100050171,2017-12-01 23:00,45.00583,-57.814,2017,12,2039.607675,5099.019188,411,4.159278378,68
S02122017.9,S02122017,9,100050171,2017-12-01 23:00,44.95233,-57.90733,2017,12,0,0,802,4.325658197,70
S02122018.1,S02122018,1,100052430,2018-12-01 23:00,43.78783,-59.547,2018,12,40.95387502,409.5387502,921,6.934957391,66
S02122018.10,S02122018,10,100052430,2018-12-01 23:00,44.17783,-58.96617,2018,12,61510.06116,252665.4044,815,5.977431356,86
S02122018.11,S02122018,11,100052430,2018-12-01 23:00,44.35267,-58.863,2018,12,2585.717629,9542.529346,814,6.560798182,77
S02122018.12,S02122018,12,100052430,2018-12-01 23:00,44.403,-59.12883,2018,12,1257.463381,5777.534454,351,6.900056452,117
S02122018.2,S02122018,2,100052430,2018-12-01 23:00,43.82517,-59.40833,2018,12,256.4405742,641.1014356,919,6.284176852,66
S02122018.3,S02122018,3,100052430,2018-12-01 23:00,43.844,-59.30183,2018,12,160.8989417,321.7978834,917,5.771116216,71
S02122018.4,S02122018,4,100052430,2018-12-01 23:00,43.9085,-58.79983,2018,12,0,0,951,8.809072868,254
S02122018.5,S02122018,5,100052430,2018-12-01 23:00,43.93383,-58.73617,2018,12,0,0,501,8.877389928,245
S02122018.6,S02122018,6,100052430,2018-12-01 23:00,43.973,-58.85467,2018,12,0,0,952,8.359057143,146
S02122018.7,S02122018,7,100052430,2018-12-01 23:00,43.99583,-58.8195,2018,12,0,0,625,7.399253719,134
S02122018.8,S02122018,8,100052430,2018-12-01 23:00,44.07833,-58.7765,2018,12,4922.894388,24118.87854,813,5.94095,106
S02122018.9,S02122018,9,100052430,2018-12-01 23:00,44.1185,-58.89817,2018,12,4433.849273,51184.87763,816,8.250712712,112
S03012020.10,S03012020,10,100055685,2020-01-02 23:00,43.70417,-59.20883,2020,1,0,0,918,7.762918182,183
S03012020.11,S03012020,11,100055685,2020-01-02 23:00,43.70017,-59.4535,2020,1,0,0,920,6.627865217,139
S03012020.12,S03012020,12,100055685,2020-01-02 23:00,43.65017,-59.54067,2020,1,0,0,922,8.335560606,223
S03012020.2,S03012020,2,100055685,2020-01-02 23:00,44.26917,-59.4805,2020,1,0,0,344,5.300921186,134
S03012020.3,S03012020,3,100055685,2020-01-02 23:00,44.177,-59.5465,2020,1,8114.217886,30594.59203,303,6.468022222,205
S03012020.6,S03012020,6,100055685,2020-01-02 23:00,44.0905,-59.25017,2020,1,0,0,953,4.249717308,93
S03012020.7,S03012020,7,100055685,2020-01-02 23:00,43.90833,-59.1125,2020,1,407.2896925,1745.527253,954,4.353948819,90
S03012020.8,S03012020,8,100055685,2020-01-02 23:00,43.85617,-59.13733,2020,1,29.12237102,291.2237102,629,4.35687807,92
S03012020.9,S03012020,9,100055685,2020-01-02 23:00,43.77717,-59.08583,2020,1,0,0,955,9.251871545,190
S03092010.10,S03092010,10,100032757,2010-09-02 23:00,47.03567,-60.052,2010,9,0,0,163,5.277777778,229
S03092010.12,S03092010,12,100032757,2010-09-02 23:00,46.96967,-60.00083,2010,9,0,0,165,4.095890411,172
S03092010.6,S03092010,6,100032757,2010-09-02 23:00,47.24067,-60.25617,2010,9,0,0,614,5.928025478,210
S03092010.7,S03092010,7,100032757,2010-09-02 23:00,47.299,-60.16517,2010,9,0,0,333,5.995505618,289
S03092010.8,S03092010,8,100032757,2010-09-02 23:00,47.1685,-60.0545,2010,9,0,0,334,5.771929825,289
S03092011.1,S03092011,1,100035639,2011-09-02 23:00,46.47917,-60.02833,2011,9,61.10001517,203.6667172,613,2.574015748,81
S03092011.10,S03092011,10,100035639,2011-09-02 23:00,46.719,-60.25583,2011,9,0,0,187,2.845864662,121
S03092011.11,S03092011,11,100035639,2011-09-02 23:00,46.77717,-60.17767,2011,9,0,0,186,3.605223881,150
S03092011.12,S03092011,12,100035639,2011-09-02 23:00,46.67883,-60.15933,2011,9,0,0,188,3.795333333,132
S03092011.13,S03092011,13,100035639,2011-09-02 23:00,46.6095,-60.22333,2011,9,0,0,6,3.335555556,121
S03092011.14,S03092011,14,100035639,2011-09-02 23:00,46.56133,-60.1515,2011,9,0,0,612,3.45,108
S03092011.2,S03092011,2,100035639,2011-09-02 23:00,46.49267,-60.09117,2011,9,254.6211925,1273.105963,2,2.73880597,99
S03092011.3,S03092011,3,100035639,2011-09-02 23:00,46.4065,-60.15133,2011,9,0,0,1,2.617355372,71
S03092011.5,S03092011,5,100035639,2011-09-02 23:00,46.42267,-60.26383,2011,9,0,0,703,2.8624,64
S03092011.6,S03092011,6,100035639,2011-09-02 23:00,46.492,-60.24117,2011,9,0,0,3,2.969918699,95
S03092011.7,S03092011,7,100035639,2011-09-02 23:00,46.4825,-60.341,2011,9,0,0,4,2.750769231,81
S03092011.8,S03092011,8,100035639,2011-09-02 23:00,46.55933,-60.30917,2011,9,0,0,5,1.109495182,108
S03092011.9,S03092011,9,100035639,2011-09-02 23:00,46.636,-60.2405,2011,9,0,0,189,2.813432836,115
S03092012.10,S03092012,10,100038538,2012-09-02 23:00,47.2935,-60.17017,2012,9,0,0,333,5.609792373,284
S03092012.11,S03092012,11,100038538,2012-09-02 23:00,47.16667,-60.053,2012,9,0,0,334,5.954444211,295
S03092012.12,S03092012,12,100038538,2012-09-02 23:00,47.03567,-60.05267,2012,9,0,0,163,5.9502,227
S03092012.2,S03092012,2,100038538,2012-09-02 23:00,46.85117,-60.23483,2012,9,0,0,170,2.117471831,95
S03092012.3,S03092012,3,100038538,2012-09-02 23:00,46.90867,-60.35233,2012,9,0,0,169,1.637956944,59
S03092012.4,S03092012,4,100038538,2012-09-02 23:00,47.001,-60.26117,2012,9,227.7257311,1265.142951,168,2.467093243,102
S03092012.6,S03092012,6,100038538,2012-09-02 23:00,47.07617,-60.38083,2012,9,0,0,167,4.146832394,154
S03092012.9,S03092012,9,100038538,2012-09-02 23:00,47.24033,-60.25567,2012,9,0,0,614,5.882849351,209
S03092015.1,S03092015,1,100045550,2015-09-02 23:00,46.40967,-59.69317,2015,9,79.87754328,266.2584776,21,1.723580172,77
S03092015.2,S03092015,2,100045550,2015-09-02 23:00,46.43617,-59.55117,2015,9,0,0,22,2.604544715,123
S03092015.3,S03092015,3,100045550,2015-09-02 23:00,46.38683,-59.51717,2015,9,0,0,24,3.119667857,117
S03092015.4,S03092015,4,100045550,2015-09-02 23:00,46.4045,-59.4165,2015,9,0,0,23,3.246357273,130
S03092015.5,S03092015,5,100045550,2015-09-02 23:00,46.35183,-59.36233,2015,9,0,0,512,3.479864865,130
S03092015.6,S03092015,6,100045550,2015-09-02 23:00,46.29333,-59.32783,2015,9,0,0,28,3.550743066,124
S03092015.7,S03092015,7,100045550,2015-09-02 23:00,46.26733,-59.5045,2015,9,100.9487062,672.9913747,26,2.306467257,101
S03092015.8,S03092015,8,100045550,2015-09-02 23:00,46.3085,-59.7545,2015,9,95.8064465,239.5161162,25,2.222042373,71
S03092018.1,S03092018,1,100052309,2018-09-02 23:00,44.88683,-58.20667,2018,9,126.9429722,317.3574304,373,2.43691982,161
S03092018.10,S03092018,10,100052309,2018-09-02 23:00,45.39933,-58.53267,2018,9,0,0,383,2.46615431,123
S03092018.11,S03092018,11,100052309,2018-09-02 23:00,45.477,-58.7035,2018,9,0,0,40,3.135267521,221
S03092018.12,S03092018,12,100052309,2018-09-02 23:00,45.46317,-58.846,2018,9,0,0,41,2.466048598,75
S03092018.13,S03092018,13,100052309,2018-09-02 23:00,45.603,-58.8905,2018,9,38.82438052,388.2438052,38,3.779448276,212
S03092018.15,S03092018,15,100052309,2018-09-02 23:00,45.587,-58.754,2018,9,0,0,39,2.603298246,123
S03092018.2,S03092018,2,100052309,2018-09-02 23:00,44.93833,-58.171,2018,9,97.33923976,243.3480994,726,2.452019048,77
S03092018.3,S03092018,3,100052309,2018-09-02 23:00,44.97317,-58.13417,2018,9,191.562535,319.2708917,725,3.348100893,130
S03092018.4,S03092018,4,100052309,2018-09-02 23:00,45.0615,-58.1305,2018,9,36.65286168,366.5286168,378,2.768853448,117
S03092018.5,S03092018,5,100052309,2018-09-02 23:00,45.038,-58.20383,2018,9,66.23688845,331.1844423,377,2.149498473,95
S03092018.6,S03092018,6,100052309,2018-09-02 23:00,45.17883,-58.22233,2018,9,0,0,608,2.512672321,123
S03092018.7,S03092018,7,100052309,2018-09-02 23:00,45.16183,-58.37,2018,9,0,0,376,3.937123853,165
S03092018.8,S03092018,8,100052309,2018-09-02 23:00,45.23033,-58.453,2018,9,0,0,380,2.849301818,132
S03092018.9,S03092018,9,100052309,2018-09-02 23:00,45.2945,-58.55767,2018,9,151.0269899,302.0539799,379,2.030366667,77
S03092019.2,S03092019,2,100055202,2019-09-02 23:00,46.42417,-60.26367,2019,9,0,0,703,1.337375,66
S03092019.3,S03092019,3,100055202,2019-09-02 23:00,46.4925,-60.2385,2019,9,0,0,3,2.206123529,95
S03092019.4,S03092019,4,100055202,2019-09-02 23:00,46.485,-60.34133,2019,9,0,0,4,1.760294595,82
S03092019.5,S03092019,5,100055202,2019-09-02 23:00,46.559,-60.31017,2019,9,0,0,5,2.657407407,110
S03102005.1,S03102005,1,100020553,2005-10-02 23:00,43.42683,-61.3405,2005,10,107.8651009,431.4604036,826,5.955084746,75
S03102005.10,S03102005,10,100020553,2005-10-02 23:00,43.4595,-60.71367,2005,10,151.5799515,568.4248182,819,3.109160305,86
S03102005.11,S03102005,11,100020553,2005-10-02 23:00,43.43367,-60.58683,2005,10,0,0,518,5.228813559,123
S03102005.12,S03102005,12,100020553,2005-10-02 23:00,43.48783,-60.618,2005,10,120.8560474,402.8534912,818,3.4472,82
S03102005.13,S03102005,13,100020553,2005-10-02 23:00,43.544,-60.5155,2005,10,59.51474905,595.1474905,817,3.695488722,70
S03102005.14,S03102005,14,100020553,2005-10-02 23:00,43.53333,-60.392,2005,10,155.0611111,443.031746,933,3.827192982,88
S03102005.15,S03102005,15,100020553,2005-10-02 23:00,43.47783,-60.403,2005,10,0,0,934,4.540769231,119
S03102005.2,S03102005,2,100020553,2005-10-02 23:00,43.354,-61.3985,2005,10,86.70087828,216.7521957,828,4.565853659,79
S03102005.3,S03102005,3,100020553,2005-10-02 23:00,43.195,-61.33433,2005,10,0,0,515,7.063870968,253
S03102005.4,S03102005,4,100020553,2005-10-02 23:00,43.23633,-61.22317,2005,10,0,0,516,8.420779221,223
S03102005.5,S03102005,5,100020553,2005-10-02 23:00,43.28283,-60.984,2005,10,0,0,517,8.7,190
S03102005.6,S03102005,6,100020553,2005-10-02 23:00,43.3435,-61.09083,2005,10,0,0,520,3.53671875,115
S03102005.7,S03102005,7,100020553,2005-10-02 23:00,43.47733,-61.08833,2005,10,67.35106302,224.5035434,824,4.633333333,70
S03102005.8,S03102005,8,100020553,2005-10-02 23:00,43.40033,-60.91983,2005,10,0,0,519,3.307751938,95
S03102005.9,S03102005,9,100020553,2005-10-02 23:00,43.4845,-60.86033,2005,10,0,0,822,5.553968254,68
S03102007.1,S03102007,1,100024405,2007-10-02 23:00,43.70233,-59.21167,2007,10,0,0,918,6.845806452,179
S03102007.10,S03102007,10,100024405,2007-10-02 23:00,44.47833,-58.791,2007,10,1027.591846,1926.734711,811,2.585340314,71
S03102007.11,S03102007,11,100024405,2007-10-02 23:00,44.475,-58.564,2007,10,26424.88544,47655.13529,809,3.781481481,66
S03102007.12,S03102007,12,100024405,2007-10-02 23:00,44.56817,-58.5395,2007,10,142.2368001,203.1954287,808,3.8648,62
S03102007.3,S03102007,3,100024405,2007-10-02 23:00,43.93933,-58.71767,2007,10,0,0,501,6.783892617,243
S03102007.4,S03102007,4,100024405,2007-10-02 23:00,44.07917,-58.77517,2007,10,15035.11741,70507.82183,813,2.165625,104
